employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type,isolation_forest_pred,isolation_forest_score,oneclass_svm_pred,oneclass_svm_score,local_outlier_factor_pred,local_outlier_factor_score,ensemble_anomaly,ensemble_score,top_anomaly_feature
EMP00119,Operations,7,54.4,36536.39,15222.46,6671.51,1.7,0.0,5844.99,2350.37,50817.3,0,Normal,0,0.04528,0,0.128962,0,0.004216,0,0.059486,net_salary
EMP01475,Sales,26,79.0,57299.62,28141.55,7856.89,6.7,0.0,13290.43,1586.52,82020.24,0,Normal,0,0.06345,0,0.181064,0,0.038392,0,0.094302,net_salary
EMP01254,Engineering,16,69.5,43989.97,20751.81,8833.58,4.6,0.0,11085.45,968.38,63418.6,0,Normal,0,0.027271,0,0.106586,0,0.011744,0,0.048534,net_salary
EMP00251,Sales,22,99.9,53953.75,22194.25,9082.97,1.8,0.0,15411.53,1343.57,69386.34,0,Normal,0,0.128649,0,0.337326,0,0.072061,0,0.179345,net_salary
EMP01618,Management,10,80.2,474617.97,189847.19,71192.7,22.4,71192.7,94923.59,23730.9,787865.84,1,salary_spike,1,0.975167,1,0.454379,0,0.119342,0,0.516296,net_salary
EMP01347,Sales,14,93.7,68541.85,24080.77,10976.67,2.2,13093.3,20447.37,4600.52,93058.38,0,Normal,0,0.265216,0,0.279004,0,0.094017,0,0.212746,net_salary
EMP01337,Engineering,27,52.6,51652.44,22346.36,12293.59,8.3,0.0,6512.89,3331.56,80467.15,0,Normal,0,0.097184,0,0.195573,0,0.048277,0,0.113678,net_salary
EMP00010,Operations,15,94.9,41827.32,19056.74,8215.69,0.3,0.0,6726.75,2721.11,59769.53,0,Normal,0,0.040341,0,0.145461,0,0.012367,0,0.066056,net_salary
EMP00450,Engineering,17,81.9,51971.76,21595.63,8727.29,1.1,8030.64,13300.7,1354.86,76205.72,0,Normal,0,0.081016,0,0.125918,0,0.017405,0,0.07478,net_salary
EMP00709,Sales,15,51.7,32181.3,14047.35,6342.98,5.6,0.0,8248.0,2479.02,43534.13,0,Normal,0,0.058432,0,0.187537,0,0.00656,0,0.084177,net_salary
EMP00256,Finance,3,74.3,60206.24,20717.02,14371.01,4.2,0.0,8486.69,4309.48,84868.72,0,Normal,0,0.101835,0,0.174397,0,0.061737,0,0.112656,net_salary
EMP00883,Engineering,15,79.6,48710.94,20308.01,12072.52,1.4,9626.49,7248.81,2671.58,81436.9,0,Normal,0,0.084635,0,0.02618,0,0.038064,0,0.049626,net_salary
EMP00390,Operations,15,54.7,44815.47,15153.09,7712.02,4.8,0.0,13018.46,3146.96,53531.86,0,Normal,0,0.073138,0,0.210041,0,0.024617,0,0.102599,net_salary
EMP00909,Sales,16,88.1,54804.73,23037.79,5711.65,4.5,0.0,16296.7,3437.97,66131.57,0,Normal,0,0.118384,0,0.241836,0,0.044523,0,0.134915,net_salary
EMP00925,Sales,6,69.5,37045.17,15116.5,5178.01,10.3,0.0,9766.68,1924.53,49225.64,0,Normal,0,0.046087,0,0.201108,0,0.009165,0,0.085453,net_salary
EMP01436,Engineering,1,84.8,28037.33,8806.72,4665.36,1.1,0.0,6109.36,580.31,35108.87,0,Normal,0,0.153831,0,0.324365,0,0.053775,0,0.177323,net_salary
EMP01135,Finance,8,44.4,40865.11,17157.62,8060.18,6.3,0.0,9434.17,1371.4,57690.94,0,Normal,0,0.040396,0,0.226153,0,0.013807,0,0.093452,net_salary
EMP00461,Engineering,1,80.8,56359.24,22168.27,6333.98,1.8,6839.51,10624.72,3712.6,78314.74,0,Normal,0,0.112326,0,0.211758,0,0.0472,0,0.123761,net_salary
EMP01542,Operations,26,43.5,121754.25,48701.7,18263.14,6.1,18263.14,24350.85,6087.71,183506.49,1,salary_spike,1,0.422759,0,0.370905,0,0.107215,0,0.300293,net_salary
EMP00959,Engineering,28,54.4,24252.0,11202.85,3058.04,0.6,0.0,6392.41,1444.15,30812.75,0,Normal,0,0.180343,0,0.37574,0,0.066479,0,0.20752,net_salary
EMP00502,HR,6,89.1,37173.52,16176.6,5785.91,1.6,0.0,11013.6,1142.06,47537.97,0,Normal,0,0.092429,0,0.328606,0,0.028329,0,0.149788,net_salary
EMP00740,Sales,28,66.7,39340.68,17025.26,7461.05,0.6,0.0,10139.56,2285.58,51623.14,0,Normal,0,0.077195,0,0.243515,0,0.012011,0,0.110907,net_salary
EMP01549,Finance,18,88.7,589136.18,235654.47,7920.89,21.5,88370.43,117827.24,29456.81,972995.22,1,salary_spike,1,0.921439,1,0.966866,1,0.262941,1,0.717082,net_salary
EMP00869,Operations,20,52.8,36677.28,11156.74,7392.99,3.3,0.0,6963.92,2219.69,47178.1,0,Normal,0,0.038759,0,0.127208,0,0.009625,0,0.058531,net_salary
EMP00732,Operations,11,76.7,35051.38,11087.44,7093.58,0.4,5542.41,4421.62,815.69,53668.94,0,Normal,0,0.089299,0,0.070615,0,0.019688,0,0.059867,net_salary
EMP00540,Engineering,17,46.2,57154.98,22679.33,13393.32,0.4,6214.0,12462.68,3187.75,84005.53,0,Normal,0,0.089595,0,0.136192,0,0.037938,0,0.087908,net_salary
EMP00698,Finance,10,69.5,47249.49,16565.92,6703.26,12.1,0.0,8807.54,3706.07,63364.92,0,Normal,0,0.024951,0,0.063035,0,0.021829,0,0.036605,net_salary
EMP01169,Engineering,17,55.4,63346.45,26037.09,12408.32,14.7,0.0,17443.68,3017.81,90060.3,0,Normal,0,0.111933,0,0.161548,0,0.040808,0,0.104763,net_salary
EMP01611,Operations,13,69.7,38634.65,15453.86,5795.2,6.9,165179.17,7726.93,1931.73,217903.4,1,bonus_abuse,1,0.521108,1,0.384283,0,0.014056,0,0.306482,net_salary
EMP01032,Finance,22,68.8,55083.9,17375.53,8279.72,18.0,0.0,15376.33,2691.62,71966.61,0,Normal,0,0.088295,0,0.179311,0,0.019553,0,0.09572,net_salary
EMP00373,Engineering,21,77.1,58878.01,26540.65,6226.95,2.2,0.0,11333.95,4438.85,77087.17,0,Normal,0,0.049817,0,0.098398,0,0.037665,0,0.06196,net_salary
EMP00668,Engineering,5,48.2,71931.19,35858.87,15771.04,7.1,0.0,9007.26,1865.32,117476.44,0,Normal,0,0.188633,0,0.236286,0,0.082692,0,0.169204,net_salary
EMP01668,Operations,25,53.3,0.0,10694.81,4883.19,0.0,25669.92,0.0,0.0,41247.92,1,ghost_employee,0,0.344584,0,0.313392,0,0.050652,0,0.236209,net_salary
EMP00358,Finance,8,45.0,56938.93,19196.77,8724.16,4.5,0.0,16115.72,4237.8,66908.45,0,Normal,0,0.106166,0,0.299677,0,0.059994,0,0.155279,net_salary
EMP00968,Sales,13,69.4,52028.9,22309.54,8574.89,5.8,0.0,14771.32,3734.72,67236.36,0,Normal,0,0.069064,0,0.138655,0,0.024695,0,0.077471,net_salary
EMP00784,Sales,14,97.2,38911.27,17742.14,7280.82,7.7,4229.92,10232.05,2557.18,58183.83,0,Normal,0,0.080985,0,0.236428,0,0.018144,0,0.111852,net_salary
EMP00736,Operations,19,76.9,32039.91,12344.33,4721.09,1.8,0.0,8564.1,1220.26,39861.64,0,Normal,0,0.064685,0,0.200098,0,0.016548,0,0.093777,net_salary
EMP01036,Finance,19,85.5,42718.2,17245.86,7750.84,9.4,0.0,12600.78,2543.02,56335.64,0,Normal,0,0.064611,0,0.220991,0,0.014661,0,0.100088,net_salary
EMP00971,Finance,7,89.1,54823.23,23019.85,12773.23,0.4,0.0,11937.09,3913.42,74971.39,0,Normal,0,0.067563,0,0.159512,0,0.046602,0,0.091226,net_salary
EMP01282,Operations,29,68.0,46051.63,16139.39,7971.82,1.8,0.0,4742.49,2697.16,63500.31,0,Normal,0,0.107244,0,0.207455,0,0.033134,0,0.115944,net_salary
EMP01247,Engineering,9,56.4,39405.03,15653.04,9397.82,18.6,0.0,6048.76,1559.03,63719.35,0,Normal,0,0.048447,0,0.090066,0,0.022683,0,0.053732,net_salary
EMP01382,Sales,6,55.9,30673.46,9441.03,7920.89,10.8,0.0,3708.47,1862.05,44385.95,0,Normal,0,0.10458,0,0.154334,0,0.011891,0,0.090268,net_salary
EMP01426,Management,14,89.8,68737.81,33728.31,10889.11,2.0,0.0,12514.92,2417.51,99711.63,0,Normal,0,0.085631,0,0.099321,0,0.046815,0,0.077256,net_salary
EMP01446,Engineering,27,67.1,52785.7,24850.9,9429.54,0.5,8637.14,12453.99,1084.99,82411.73,0,Normal,0,0.125613,0,0.193289,0,0.055388,0,0.124763,net_salary
EMP00886,Engineering,16,96.5,68452.37,21385.02,15044.69,19.7,6019.48,18591.6,3181.78,101770.48,0,Normal,0,0.188031,0,0.257679,0,0.041563,0,0.162424,net_salary
EMP00080,Engineering,19,90.1,74540.76,32045.21,17975.42,6.2,4225.38,17593.98,1518.04,114007.43,0,Normal,0,0.189572,0,0.230142,0,0.054362,0,0.158026,net_salary
EMP00815,Operations,9,51.2,34850.33,13261.97,4715.51,2.1,5293.68,4629.8,891.92,53285.89,0,Normal,0,0.104885,0,0.140166,0,0.023811,0,0.089621,net_salary
EMP01086,HR,7,45.9,38730.49,16099.18,4800.64,4.6,0.0,4892.21,2159.99,54248.36,0,Normal,0,0.069946,0,0.195996,0,0.018994,0,0.094979,net_salary
EMP00672,Operations,9,91.7,36865.73,16912.66,8536.96,4.8,0.0,7420.13,1719.74,54834.44,0,Normal,0,0.019817,0,0.162016,0,0.014021,0,0.065285,net_salary
EMP01289,Engineering,13,78.6,45594.81,17174.63,5840.79,11.2,4894.82,9995.64,2527.75,65769.12,0,Normal,0,0.04212,0,0.067203,0,0.021126,0,0.043483,net_salary
EMP00058,Engineering,16,71.6,58347.93,17958.77,13544.55,2.4,6432.74,6130.87,2798.25,88667.7,0,Normal,0,0.082446,0,0.040419,0,0.059522,0,0.060796,net_salary
EMP00134,Sales,27,77.8,49546.42,22171.29,9393.84,12.1,4073.22,10544.32,3488.3,76772.57,0,Normal,0,0.074248,0,0.157492,0,0.020292,0,0.084011,net_salary
EMP00934,HR,9,93.0,30028.17,12585.89,3740.29,8.2,0.0,5375.5,767.84,42519.43,0,Normal,0,0.093379,0,0.225777,0,0.025251,0,0.114802,net_salary
EMP01418,Engineering,15,60.3,66962.31,23990.73,13863.95,0.1,10447.11,12292.35,2468.34,100566.19,0,Normal,0,0.102116,0,0.025797,0,0.039925,0,0.055946,net_salary
EMP00824,Sales,19,67.8,49761.54,21901.16,9797.51,7.4,3504.96,11479.88,3858.23,73079.27,0,Normal,0,0.039562,0,0.054656,0,0.021724,0,0.038647,net_salary
EMP00505,Finance,27,72.6,64266.94,24360.5,10133.44,5.6,5970.98,18418.42,4033.59,85653.86,0,Normal,0,0.157986,0,0.246747,0,0.054061,0,0.152931,net_salary
EMP01491,Engineering,2,81.0,44106.93,14520.19,7987.01,4.2,0.0,11566.21,1073.4,55711.23,0,Normal,0,0.097927,0,0.279448,0,0.024115,0,0.13383,net_salary
EMP00348,Engineering,18,49.5,66463.66,28216.34,14185.26,13.9,0.0,7230.87,3524.29,106771.15,0,Normal,0,0.130283,0,0.136036,0,0.053728,0,0.106682,net_salary
EMP00387,Sales,1,68.2,33014.53,11976.87,6753.95,2.9,4086.49,9224.51,1003.38,46501.53,0,Normal,0,0.143598,0,0.326018,0,0.024114,0,0.164577,net_salary
EMP01025,Management,6,69.5,40186.49,13545.07,8350.95,8.4,7352.38,9441.2,957.63,62200.75,0,Normal,0,0.087445,0,0.155164,0,0.012946,0,0.085185,net_salary
EMP00895,Finance,24,41.9,35195.42,11369.15,7543.06,2.4,5357.76,8406.6,2280.88,49569.81,0,Normal,0,0.117299,0,0.296807,0,0.017314,0,0.143807,net_salary
EMP00829,Operations,24,90.9,29868.15,12659.15,6368.61,13.4,0.0,4546.69,1598.57,46502.84,0,Normal,0,0.088866,0,0.220232,0,0.017062,0,0.10872,net_salary
EMP01584,Finance,21,69.5,161191.51,64476.6,24178.73,23.2,24178.73,32238.3,8059.58,268786.84,1,salary_spike,1,0.579068,0,0.36462,1,0.219984,0,0.387891,net_salary
EMP00476,Management,15,50.2,72734.33,22295.39,17620.29,1.5,0.0,9744.75,3949.36,99978.73,0,Normal,0,0.123894,0,0.150284,0,0.050207,0,0.108128,net_salary
EMP01233,Engineering,16,91.7,37041.65,14115.28,4805.39,47.7,0.0,9206.56,856.81,62463.51,0,Normal,0,0.21922,0,0.329263,1,0.193896,0,0.24746,net_salary
EMP01173,Finance,17,95.5,33303.39,10534.36,3963.78,4.1,0.0,7041.8,2333.08,39706.75,0,Normal,0,0.103308,0,0.228149,0,0.026679,0,0.119379,net_salary
EMP00653,Finance,7,73.9,67734.43,24347.64,7931.35,3.5,0.0,16382.57,3038.34,82815.05,0,Normal,0,0.07263,0,0.123894,0,0.036115,0,0.077547,net_salary
EMP00173,HR,25,64.9,36505.9,15872.72,7635.01,4.9,2010.32,10397.96,1289.16,52013.82,0,Normal,0,0.077805,0,0.258058,0,0.013062,0,0.116308,net_salary
EMP00039,Finance,6,80.6,52463.06,23589.32,12533.89,0.5,3938.41,11633.77,4192.95,76943.88,0,Normal,0,0.073487,0,0.129929,0,0.043364,0,0.08226,net_salary
EMP00714,Sales,28,59.1,49016.94,16923.32,8130.42,10.7,9645.27,12852.46,3758.09,72022.41,0,Normal,0,0.149942,0,0.259689,0,0.054569,0,0.154733,net_salary
EMP00091,Engineering,6,86.5,58970.56,23592.46,9054.77,7.6,0.0,10656.81,1980.22,83182.41,0,Normal,0,0.038857,0,0.125005,0,0.02103,0,0.061631,net_salary
EMP01624,Management,4,81.7,485428.07,194171.23,72814.21,2.7,72814.21,97085.61,24271.4,716158.11,1,salary_spike,1,0.972151,1,0.492015,0,0.120203,0,0.528123,net_salary
EMP00876,Engineering,4,92.4,88115.92,33412.45,16338.86,18.9,0.0,16530.51,2292.76,134657.0,0,Normal,0,0.240059,0,0.273141,0,0.092675,0,0.201958,net_salary
EMP01132,HR,25,57.9,44852.01,14650.3,7920.89,15.2,0.0,7242.03,1151.24,67133.42,0,Normal,0,0.065094,0,0.152932,0,0.018559,0,0.078862,net_salary
EMP01143,Finance,19,69.7,45776.32,19087.15,8881.75,7.5,0.0,8687.94,1829.19,66446.74,0,Normal,0,0.0,0,0.028766,0,0.017149,0,0.015305,net_salary
EMP01642,HR,6,97.5,42181.52,16872.61,6327.23,11.9,4218.15,-3363.36,-864.34,78533.09,1,negative_deduction,1,0.394141,1,0.436892,0,0.07167,0,0.300901,net_salary
EMP00500,Management,4,54.9,100517.81,37290.05,24982.98,2.9,0.0,24707.55,6708.49,134107.63,0,Normal,1,0.43272,1,0.384696,1,0.181075,1,0.33283,net_salary
EMP00339,HR,7,95.1,45168.44,22106.89,7920.89,4.9,0.0,12662.1,1285.18,66536.67,0,Normal,0,0.086755,0,0.307342,0,0.024258,0,0.139452,net_salary
EMP00029,Finance,6,55.1,56050.57,26915.05,8857.17,37.4,0.0,12467.99,3903.86,95103.67,0,Normal,0,0.173426,0,0.210555,0,0.109204,0,0.164395,net_salary
EMP01112,Engineering,18,48.5,49153.26,18263.49,6020.6,0.1,0.0,13930.25,3006.0,56547.18,0,Normal,0,0.083276,0,0.250814,0,0.028036,0,0.120709,net_salary
EMP01525,Finance,1,52.9,58701.1,23480.44,8805.16,3.5,5870.11,11740.22,2935.06,294376.81,1,net_salary_inconsistency,1,0.44994,1,0.574363,1,0.87119,1,0.631831,net_salary
EMP00946,Engineering,9,67.6,74712.08,36472.64,18523.1,6.0,0.0,21529.98,3554.44,108825.95,0,Normal,0,0.221679,0,0.233569,0,0.108141,0,0.187796,net_salary
EMP00170,Finance,11,83.9,56599.22,18447.71,8883.85,2.3,6572.77,16359.32,3102.24,72262.41,0,Normal,0,0.111454,0,0.191311,0,0.028773,0,0.110512,net_salary
EMP00913,Finance,15,81.2,50975.23,16585.55,11390.44,11.4,0.0,13844.44,2308.18,68246.58,0,Normal,0,0.051522,0,0.13875,0,0.017047,0,0.069106,net_salary
EMP00492,Finance,16,65.4,53583.76,21976.45,13214.75,2.6,0.0,15240.21,3079.52,71761.33,0,Normal,0,0.087719,0,0.141357,0,0.017128,0,0.082068,net_salary
EMP00954,Management,8,51.7,61960.63,24986.04,10812.84,23.8,4871.43,10032.08,3344.85,103078.97,0,Normal,0,0.123536,0,0.119004,0,0.025925,0,0.089488,net_salary
EMP01098,Engineering,22,52.0,49950.86,16336.1,10778.17,3.7,9326.73,6955.31,3255.41,77913.81,0,Normal,0,0.097063,0,0.112128,0,0.028811,0,0.079334,net_salary
EMP01033,Engineering,7,83.4,79291.72,26481.64,7920.89,9.3,9942.86,18900.27,1803.98,121180.39,0,Normal,0,0.167485,0,0.211111,0,0.121906,0,0.166834,net_salary
EMP00588,Engineering,17,95.2,61013.13,19956.9,9864.09,0.1,0.0,10976.34,2290.42,77624.56,0,Normal,0,0.052318,0,0.137419,0,0.026292,0,0.07201,net_salary
EMP00751,Engineering,27,60.4,75790.18,36641.04,17550.59,13.1,0.0,12450.36,3020.58,123818.85,0,Normal,0,0.213687,0,0.200917,0,0.093667,0,0.169424,net_salary
EMP00658,Sales,26,78.7,35527.62,16527.91,5995.45,12.6,0.0,4046.45,2150.18,56051.05,0,Normal,0,0.092382,0,0.176142,0,0.021662,0,0.096729,net_salary
EMP00235,Engineering,26,66.0,50616.14,16614.48,8471.21,6.1,0.0,7820.68,1854.7,68921.06,0,Normal,0,0.03536,0,0.117734,0,0.011016,0,0.054703,net_salary
EMP00733,Finance,7,44.1,45199.76,15897.58,9009.89,2.2,0.0,6464.21,1798.22,62777.04,0,Normal,0,0.045866,0,0.183871,0,0.011096,0,0.080278,net_salary
EMP01232,Engineering,2,49.3,43845.87,15190.18,9991.66,0.1,6201.35,12040.39,1517.38,61712.4,0,Normal,0,0.155644,0,0.335715,0,0.040854,0,0.177404,net_salary
EMP01369,Engineering,12,56.9,79678.52,30764.45,12494.03,0.7,0.0,15506.95,5054.85,102898.09,0,Normal,0,0.136603,0,0.086152,0,0.058263,0,0.093673,net_salary
EMP00935,Engineering,6,46.5,67469.34,21328.62,9777.22,1.1,0.0,9137.18,3441.48,86692.3,0,Normal,0,0.072131,0,0.183063,0,0.029172,0,0.094789,net_salary
EMP01066,Operations,21,46.4,45570.43,18655.89,6819.03,4.9,2845.38,9711.65,3468.12,62804.35,0,Normal,0,0.047813,0,0.177938,0,0.026782,0,0.084177,net_salary
EMP00109,Engineering,16,48.4,46173.64,21592.23,6363.93,10.0,0.0,11452.44,2811.55,64194.59,0,Normal,0,0.033704,0,0.172451,0,0.014701,0,0.073619,net_salary
EMP01623,HR,5,71.4,40222.67,16089.07,6033.4,6.5,4022.27,8044.53,2011.13,205669.87,1,net_salary_inconsistency,0,0.361471,1,0.439789,1,0.83607,0,0.545776,net_salary
EMP00569,Management,7,68.0,86611.17,31305.03,16406.01,23.6,0.0,22822.01,5151.38,125511.54,0,Normal,0,0.278014,0,0.213552,0,0.083643,0,0.191737,net_salary
EMP00891,Operations,22,57.3,41600.79,20781.67,8095.32,0.4,5748.52,10901.12,1068.72,64412.46,0,Normal,0,0.08253,0,0.193891,0,0.010085,0,0.095502,net_salary
EMP00948,Management,11,93.8,91491.05,43460.7,13012.0,3.6,5309.38,12107.42,5323.01,138930.52,0,Normal,0,0.297747,0,0.239668,0,0.088254,0,0.208556,net_salary
EMP01049,Operations,19,80.0,32495.54,12418.42,5770.91,5.3,6196.84,9195.79,2438.41,46862.13,0,Normal,0,0.126381,0,0.209714,0,0.011392,0,0.115829,net_salary
EMP01133,Engineering,14,73.6,56023.82,19735.32,9680.56,1.9,5305.81,16119.05,2366.91,73257.47,0,Normal,0,0.078857,0,0.14555,0,0.017392,0,0.0806,net_salary
EMP01224,Management,9,89.3,79124.26,35278.5,8163.45,0.6,0.0,16604.25,2708.26,103698.77,0,Normal,0,0.143309,0,0.167005,0,0.06158,0,0.123965,net_salary
EMP00885,Operations,4,85.1,28420.64,10673.88,3880.62,15.4,0.0,5873.63,1811.25,39393.49,0,Normal,0,0.10225,0,0.247467,0,0.029855,0,0.126524,net_salary
EMP01489,Sales,27,56.8,42140.57,17932.23,10034.33,5.5,3880.66,8740.97,1565.26,65854.43,0,Normal,0,0.061106,0,0.187524,0,0.015131,0,0.08792,net_salary
EMP00851,Engineering,12,80.2,35709.28,11009.74,4579.55,6.7,0.0,4113.43,1385.82,48042.31,0,Normal,0,0.07329,0,0.097659,0,0.0197,0,0.06355,net_salary
EMP00735,Sales,13,57.1,41204.73,17564.55,5777.79,0.1,0.0,7293.58,1330.47,55961.65,0,Normal,0,0.033669,0,0.071886,0,0.004699,0,0.036751,net_salary
EMP00718,Management,13,93.0,76234.01,34260.76,15645.11,5.3,9495.22,18526.47,4735.03,116161.48,0,Normal,0,0.22256,0,0.183455,0,0.058463,0,0.154826,net_salary
EMP00455,Engineering,10,46.8,52834.24,19557.32,7522.67,5.3,7685.05,11654.27,1522.2,77048.01,0,Normal,0,0.060326,0,0.164499,0,0.027787,0,0.084204,net_salary
EMP00265,Operations,9,63.3,26641.53,11990.1,4898.92,4.2,0.0,6797.08,1316.28,36466.2,0,Normal,0,0.065697,0,0.197973,0,0.010017,0,0.091229,net_salary
EMP00076,Operations,25,91.6,48112.93,19511.5,7941.24,0.2,0.0,11178.32,2735.92,61741.64,0,Normal,0,0.051712,0,0.219916,0,0.01352,0,0.09505,net_salary
EMP00445,Operations,21,89.2,31138.05,13650.99,4682.31,11.9,0.0,3787.39,1159.62,47998.18,0,Normal,0,0.100023,0,0.182053,0,0.025624,0,0.102567,net_salary
EMP00396,Management,6,53.6,86612.58,38714.54,19398.59,1.4,6239.09,13903.44,4957.15,133241.0,0,Normal,0,0.269487,0,0.218709,0,0.097018,0,0.195071,net_salary
EMP00177,Finance,12,64.9,43252.57,14246.72,5571.08,27.4,4420.21,12321.07,3319.66,62960.35,0,Normal,0,0.130097,0,0.207013,0,0.092293,0,0.143134,net_salary
EMP01043,Sales,11,85.1,48477.82,18248.4,6450.97,1.5,0.0,9015.74,1505.13,63338.04,0,Normal,0,0.01258,0,0.089789,0,0.008599,0,0.036989,net_salary
EMP01461,Sales,10,66.4,48340.56,21185.22,11727.99,23.1,0.0,12410.98,2389.36,76922.18,0,Normal,0,0.066909,0,0.120823,0,0.040825,0,0.076186,net_salary
EMP01176,HR,9,59.5,42026.44,16962.52,5003.94,0.5,5962.43,7209.36,3043.94,59899.03,0,Normal,0,0.068807,0,0.090169,0,0.024122,0,0.061033,net_salary
EMP01158,Operations,21,49.5,30061.97,12607.66,3453.69,10.4,3452.34,8863.73,2147.77,41495.2,0,Normal,0,0.140274,0,0.334384,0,0.03343,0,0.169362,net_salary
EMP00596,HR,3,60.9,47615.61,18026.27,6487.57,4.1,0.0,5534.72,1031.25,67393.71,0,Normal,0,0.077047,0,0.157211,0,0.006279,0,0.080179,net_salary
EMP00062,Sales,9,71.0,44788.39,19031.61,6003.74,11.6,0.0,8243.66,2490.97,63959.85,0,Normal,0,0.022291,0,0.056728,0,0.014692,0,0.031237,net_salary
EMP00873,Finance,19,59.3,55239.94,24328.85,5847.2,8.7,9651.11,13412.86,4336.67,81823.08,0,Normal,0,0.103848,0,0.133039,0,0.073399,0,0.103429,net_salary
EMP01250,Finance,10,55.6,37369.1,13579.5,7674.11,4.8,0.0,4309.55,2421.64,53573.13,0,Normal,0,0.050055,0,0.09352,0,0.017423,0,0.053666,net_salary
EMP01574,HR,4,82.6,27579.84,11031.94,4136.98,1.8,189809.12,5515.97,1378.99,226128.33,1,bonus_abuse,1,0.620023,1,0.552495,0,0.010648,0,0.394389,net_salary
EMP00279,Operations,5,49.8,38927.8,17599.85,6265.92,2.5,0.0,4050.18,1585.29,58070.47,0,Normal,0,0.078002,0,0.184747,0,0.014706,0,0.092485,net_salary
EMP00037,Sales,12,47.5,41823.26,20902.37,4955.52,1.8,5603.65,10789.3,1868.4,61332.87,0,Normal,0,0.077316,0,0.218385,0,0.016123,0,0.103941,net_salary
EMP00663,Finance,24,95.6,47526.58,21272.43,7853.87,3.9,0.0,10032.95,1480.95,66876.67,0,Normal,0,0.050947,0,0.231341,0,0.013557,0,0.098615,net_salary
EMP01552,Operations,8,96.5,32022.92,12809.17,4803.44,17.4,3202.29,-2801.49,-608.7,61471.75,1,negative_deduction,1,0.408844,1,0.429818,0,0.057347,0,0.29867,net_salary
EMP01211,Sales,21,47.8,40596.92,15513.56,6027.5,7.0,0.0,5597.15,1578.46,57626.54,0,Normal,0,0.039964,0,0.148815,0,0.019808,0,0.069529,net_salary
EMP00978,Engineering,2,51.9,73588.24,34238.27,7542.85,5.4,0.0,17229.41,4471.55,97393.8,0,Normal,0,0.18564,0,0.293047,0,0.081732,0,0.186806,net_salary
EMP01465,Management,26,51.9,87375.73,40130.63,9229.93,1.8,0.0,19449.44,3837.5,114923.82,0,Normal,0,0.230667,0,0.249826,0,0.114971,0,0.198488,net_salary
EMP00739,Sales,25,83.5,47048.28,16899.1,4985.69,2.4,0.0,8257.4,2952.5,58781.76,0,Normal,0,0.044647,0,0.168546,0,0.015782,0,0.076325,net_salary
EMP00192,Operations,2,66.2,20584.16,8183.58,2912.93,0.4,2587.7,5916.48,1198.89,27230.19,0,Normal,0,0.229297,0,0.384233,0,0.100889,0,0.23814,net_salary
EMP00920,Engineering,5,92.3,49597.73,20783.73,11726.62,5.6,0.0,13597.82,3839.52,67274.62,0,Normal,0,0.108424,0,0.274536,0,0.04308,0,0.142014,net_salary
EMP00457,Engineering,11,91.0,58585.03,27016.07,9417.27,29.6,8891.89,8575.69,1680.18,109911.74,0,Normal,0,0.190201,0,0.143057,0,0.120556,0,0.151271,net_salary
EMP00676,Management,10,51.2,86507.06,30959.83,17079.38,4.0,0.0,10753.02,5057.82,121979.44,0,Normal,0,0.19831,0,0.19045,0,0.083267,0,0.157342,net_salary
EMP00761,Engineering,7,68.6,31248.4,13622.01,5178.07,0.6,3873.4,7878.09,946.54,45273.02,0,Normal,0,0.081802,0,0.197107,0,0.007071,0,0.095326,net_salary
EMP01515,Finance,17,80.5,41597.48,16638.99,6239.62,15.1,4159.75,-1606.12,-706.48,76837.08,1,negative_deduction,0,0.321119,0,0.233361,0,0.021546,0,0.192009,net_salary
EMP00729,Engineering,19,82.6,49313.93,18068.34,7594.79,3.5,0.0,13539.6,3669.18,59386.39,0,Normal,0,0.060262,0,0.16764,0,0.028214,0,0.085372,net_salary
EMP00413,Management,19,65.1,85284.04,36792.06,20552.49,36.3,0.0,22459.47,5606.5,143585.85,0,Normal,0,0.363159,0,0.255302,1,0.128309,0,0.248923,net_salary
EMP01099,Operations,14,88.7,20000.0,8701.82,3451.63,3.7,0.0,4192.48,1189.33,27465.39,0,Normal,0,0.143925,0,0.22011,0,0.051253,0,0.138429,net_salary
EMP00826,Management,20,40.4,89235.54,42348.68,11021.84,5.3,0.0,19109.68,3732.68,124197.59,0,Normal,0,0.222329,0,0.268557,1,0.140261,0,0.210382,net_salary
EMP00617,Engineering,4,81.9,47658.77,16435.78,7956.58,21.8,0.0,10081.19,1219.86,70490.34,0,Normal,0,0.079363,0,0.189444,0,0.022214,0,0.097007,net_salary
EMP00115,Finance,26,98.2,63344.07,20950.31,15620.18,7.2,4233.67,15109.0,4421.94,88893.02,0,Normal,0,0.19045,0,0.313375,0,0.055069,0,0.186298,net_salary
EMP00418,Sales,1,94.2,52482.65,24420.72,12263.68,3.0,10007.55,5334.72,1838.07,93477.88,0,Normal,0,0.227287,0,0.28855,0,0.115312,0,0.210383,net_salary
EMP01599,Operations,4,79.9,37242.25,14896.9,5586.34,28.3,3724.23,7448.45,1862.11,-31010.0,1,net_salary_inconsistency,0,0.270785,1,0.488443,1,0.259174,0,0.339467,net_salary
